fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url
10100,5050,1004.0,0,4,2,4,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/04c9ebe419195f8b
10099,5050,1257.0,1,11,6,11,6,0.0,0.0,0,0,,http://ufcstats.com/fight-details/04c9ebe419195f8b
10098,5049,356.0,0,45,24,41,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/476a6245b43f3119
10097,5049,3279.0,0,63,34,56,27,10.0,3.0,1,0,,http://ufcstats.com/fight-details/476a6245b43f3119
10096,5048,3335.0,0,33,22,33,22,2.0,1.0,0,0,,http://ufcstats.com/fight-details/f27e8d63f526d326
10095,5048,2582.0,1,38,14,35,11,0.0,0.0,0,0,,http://ufcstats.com/fight-details/f27e8d63f526d326
10094,5047,3337.0,1,107,41,100,34,2.0,0.0,1,0,,http://ufcstats.com/fight-details/35f80e003d16a439
10093,5047,2834.0,0,69,36,64,31,0.0,0.0,0,0,,http://ufcstats.com/fight-details/35f80e003d16a439
10092,5046,3949.0,1,160,74,160,74,1.0,1.0,0,0,,http://ufcstats.com/fight-details/115fa6f5f3e51bbb
10091,5046,3073.0,0,164,46,160,43,0.0,0.0,0,0,,http://ufcstats.com/fight-details/115fa6f5f3e51bbb
10090,5045,1523.0,1,125,55,125,55,2.0,0.0,1,0,,http://ufcstats.com/fight-details/07c00213ec388e07
10089,5045,3976.0,0,107,49,105,47,4.0,2.0,0,0,,http://ufcstats.com/fight-details/07c00213ec388e07
10088,5044,3562.0,1,32,18,31,17,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a08dffad240dc3d4
10087,5044,703.0,0,15,8,15,8,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a08dffad240dc3d4
10086,5043,4050.0,0,90,39,79,29,1.0,0.0,0,0,,http://ufcstats.com/fight-details/7b53967f282a0d0a
10085,5043,227.0,0,215,129,176,95,3.0,0.0,0,0,,http://ufcstats.com/fight-details/7b53967f282a0d0a
10084,5042,4004.0,0,148,59,147,58,3.0,1.0,0,0,,http://ufcstats.com/fight-details/3d941525f5c623e3
10083,5042,551.0,0,205,57,202,54,1.0,1.0,0,0,,http://ufcstats.com/fight-details/3d941525f5c623e3
10082,5041,4053.0,0,248,84,247,83,0.0,0.0,1,0,,http://ufcstats.com/fight-details/8cf4836e2b43c241
10081,5041,3392.0,0,196,81,196,81,2.0,0.0,0,0,,http://ufcstats.com/fight-details/8cf4836e2b43c241
10080,5040,1457.0,0,24,6,24,6,0.0,0.0,0,0,,http://ufcstats.com/fight-details/413a4c217ee0193f
10079,5040,579.0,1,32,13,32,13,2.0,1.0,1,0,,http://ufcstats.com/fight-details/413a4c217ee0193f
10078,5039,1643.0,0,160,115,102,66,6.0,4.0,1,0,,http://ufcstats.com/fight-details/017c090e9e8d2957
10077,5039,2526.0,0,189,108,115,39,6.0,2.0,0,0,,http://ufcstats.com/fight-details/017c090e9e8d2957
10076,5038,4001.0,1,157,72,157,72,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2b038a467a89c73c
10075,5038,1621.0,0,62,20,62,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2b038a467a89c73c
10074,5037,1267.0,0,188,74,177,64,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0febad4c4a3d69fc
10073,5037,2702.0,0,242,113,208,80,2.0,1.0,0,0,,http://ufcstats.com/fight-details/0febad4c4a3d69fc
10072,5036,3538.0,1,251,126,231,111,0.0,0.0,3,2,,http://ufcstats.com/fight-details/707cb14717df5960
10071,5036,3589.0,0,149,69,149,69,2.0,0.0,0,2,,http://ufcstats.com/fight-details/707cb14717df5960
10070,5035,3862.0,1,137,70,123,59,1.0,0.0,1,0,,http://ufcstats.com/fight-details/1218cba28d4dce94
10069,5035,2490.0,0,127,20,127,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1218cba28d4dce94
10068,5034,3788.0,0,141,51,136,46,3.0,0.0,0,0,,http://ufcstats.com/fight-details/e4bbec619aa04dea
10067,5034,3950.0,1,120,66,115,61,3.0,3.0,0,0,,http://ufcstats.com/fight-details/e4bbec619aa04dea
10066,5033,2467.0,0,223,90,223,90,5.0,0.0,0,0,,http://ufcstats.com/fight-details/73eff675e2aae30c
10065,5033,3499.0,2,363,140,361,138,0.0,0.0,0,0,,http://ufcstats.com/fight-details/73eff675e2aae30c
10064,5032,3643.0,0,103,65,94,56,9.0,4.0,0,0,,http://ufcstats.com/fight-details/ad59540382d5b7f6
10063,5032,412.0,0,194,87,170,65,1.0,0.0,0,0,,http://ufcstats.com/fight-details/ad59540382d5b7f6
10062,5031,484.0,0,260,132,256,129,2.0,0.0,0,0,,http://ufcstats.com/fight-details/feaf740e3ae53b7c
10061,5031,3622.0,0,282,147,268,134,0.0,0.0,0,0,,http://ufcstats.com/fight-details/feaf740e3ae53b7c
10060,5030,2273.0,0,70,43,56,32,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e6b2d6d33968c66c
10059,5030,3136.0,0,274,215,102,55,9.0,5.0,0,0,,http://ufcstats.com/fight-details/e6b2d6d33968c66c
10058,5029,2635.0,1,28,17,28,17,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e939acbd9894c686
10057,5029,567.0,0,3,1,3,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e939acbd9894c686
10056,5028,3846.0,0,137,76,130,69,1.0,0.0,0,0,,http://ufcstats.com/fight-details/a6cc776330194937
10055,5028,862.0,0,181,102,148,72,8.0,2.0,0,0,,http://ufcstats.com/fight-details/a6cc776330194937
10054,5027,3479.0,0,107,82,66,43,0.0,0.0,0,2,,http://ufcstats.com/fight-details/3011439ecaf74180
10053,5027,1610.0,0,38,29,11,9,3.0,1.0,1,0,,http://ufcstats.com/fight-details/3011439ecaf74180
10052,5026,33.0,0,83,29,82,28,5.0,1.0,0,0,,http://ufcstats.com/fight-details/c936527df280b8b4
10051,5026,1613.0,0,194,59,194,59,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c936527df280b8b4
10050,5025,456.0,0,201,90,201,90,0.0,0.0,0,0,,http://ufcstats.com/fight-details/003c84fc7c3fa028
10049,5025,1164.0,0,154,53,153,52,2.0,0.0,0,0,,http://ufcstats.com/fight-details/003c84fc7c3fa028
10048,5024,1495.0,0,103,32,93,26,10.0,2.0,4,0,,http://ufcstats.com/fight-details/a3731057c8775716
10047,5024,799.0,0,181,106,147,75,0.0,0.0,1,1,,http://ufcstats.com/fight-details/a3731057c8775716
10046,5023,3777.0,0,94,69,62,41,2.0,2.0,0,0,,http://ufcstats.com/fight-details/0bc354fbb6e99ab6
10045,5023,4092.0,0,212,107,185,81,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0bc354fbb6e99ab6
10044,5022,2899.0,1,62,23,54,15,1.0,0.0,2,1,,http://ufcstats.com/fight-details/16a05f3c4a765f65
10043,5022,627.0,0,111,56,88,38,4.0,2.0,2,0,,http://ufcstats.com/fight-details/16a05f3c4a765f65
10042,5021,587.0,0,205,120,175,90,3.0,0.0,0,0,,http://ufcstats.com/fight-details/f0ca713121289d24
10041,5021,2580.0,0,496,256,372,148,10.0,3.0,1,0,,http://ufcstats.com/fight-details/f0ca713121289d24
10040,5020,2643.0,0,33,17,30,14,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c68e57c19c82d500
10039,5020,622.0,0,3,1,3,1,2.0,0.0,0,0,,http://ufcstats.com/fight-details/c68e57c19c82d500
10038,5019,1398.0,0,139,50,137,48,1.0,0.0,0,0,,http://ufcstats.com/fight-details/3286d8406eff5c85
10037,5019,1240.0,0,120,75,110,65,1.0,0.0,0,0,,http://ufcstats.com/fight-details/3286d8406eff5c85
10036,5018,427.0,0,63,35,57,30,7.0,0.0,1,0,,http://ufcstats.com/fight-details/bda97d9a44a89d52
10035,5018,3324.0,0,135,74,135,74,0.0,0.0,0,0,,http://ufcstats.com/fight-details/bda97d9a44a89d52
10034,5017,2008.0,0,256,106,256,106,2.0,1.0,1,0,,http://ufcstats.com/fight-details/bcb697c4317f0997
10033,5017,857.0,0,283,128,275,120,4.0,2.0,0,0,,http://ufcstats.com/fight-details/bcb697c4317f0997
10032,5016,1003.0,0,132,95,85,53,4.0,2.0,0,0,,http://ufcstats.com/fight-details/721d870849de4a57
10031,5016,2837.0,0,130,86,70,30,1.0,1.0,0,0,,http://ufcstats.com/fight-details/721d870849de4a57
10030,5015,803.0,0,91,47,90,46,0.0,0.0,0,0,,http://ufcstats.com/fight-details/80e68a6453e15ab9
10029,5015,807.0,1,74,33,69,28,0.0,0.0,0,0,,http://ufcstats.com/fight-details/80e68a6453e15ab9
10028,5014,3942.0,0,182,82,175,75,0.0,0.0,0,0,,http://ufcstats.com/fight-details/3256d907f58af95e
10027,5014,895.0,0,141,51,132,42,1.0,0.0,0,0,,http://ufcstats.com/fight-details/3256d907f58af95e
10026,5013,3063.0,0,128,97,51,25,10.0,4.0,0,1,,http://ufcstats.com/fight-details/f08ccad48500eb2b
10025,5013,2410.0,0,89,64,37,17,9.0,3.0,0,2,,http://ufcstats.com/fight-details/f08ccad48500eb2b
10024,5012,3616.0,0,122,81,87,49,6.0,3.0,1,0,,http://ufcstats.com/fight-details/c2bcdcc472228768
10023,5012,3281.0,0,49,17,44,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c2bcdcc472228768
10022,5011,1693.0,0,14,8,11,6,2.0,2.0,1,0,,http://ufcstats.com/fight-details/3b6c18a966a2cea4
10021,5011,2786.0,0,25,10,25,10,0.0,0.0,0,0,,http://ufcstats.com/fight-details/3b6c18a966a2cea4
10020,5010,2552.0,0,237,118,236,117,3.0,0.0,0,0,,http://ufcstats.com/fight-details/c300085cc08357b5
10019,5010,3060.0,0,289,57,289,57,3.0,0.0,0,0,,http://ufcstats.com/fight-details/c300085cc08357b5
10018,5009,1773.0,1,232,69,228,65,8.0,0.0,0,0,,http://ufcstats.com/fight-details/7c13de66ce543d84
10017,5009,2016.0,0,161,67,159,65,3.0,0.0,0,0,,http://ufcstats.com/fight-details/7c13de66ce543d84
10016,5008,1361.0,1,35,31,33,29,1.0,0.0,0,0,,http://ufcstats.com/fight-details/470a3c1b89504258
10015,5008,1404.0,0,101,78,58,38,0.0,0.0,0,0,,http://ufcstats.com/fight-details/470a3c1b89504258
10014,5007,1895.0,0,53,47,20,14,9.0,4.0,0,0,,http://ufcstats.com/fight-details/103a7d8c4f17714b
10013,5007,350.0,0,90,60,43,13,12.0,1.0,0,0,,http://ufcstats.com/fight-details/103a7d8c4f17714b
10012,5006,1291.0,1,26,17,26,17,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2a2b00e9bfd089cc
10011,5006,2807.0,0,15,5,15,5,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2a2b00e9bfd089cc
10010,5005,1648.0,0,162,105,79,33,6.0,5.0,0,2,,http://ufcstats.com/fight-details/a40c70d5a1a1be01
10009,5005,729.0,0,144,87,116,64,0.0,0.0,0,2,,http://ufcstats.com/fight-details/a40c70d5a1a1be01
10008,5004,2322.0,0,149,111,69,43,4.0,4.0,0,0,,http://ufcstats.com/fight-details/e458ace6a440b738
10007,5004,3991.0,0,17,6,17,6,0.0,0.0,0,1,,http://ufcstats.com/fight-details/e458ace6a440b738
10006,5003,3046.0,0,156,121,78,50,16.0,5.0,0,0,,http://ufcstats.com/fight-details/1b4374c9d7e5139c
10005,5003,3471.0,0,136,94,58,26,2.0,0.0,0,0,,http://ufcstats.com/fight-details/1b4374c9d7e5139c
10004,5002,4034.0,0,70,32,63,25,7.0,2.0,0,0,,http://ufcstats.com/fight-details/23ba354e606df0ac
10003,5002,1531.0,0,109,57,81,29,1.0,0.0,0,0,,http://ufcstats.com/fight-details/23ba354e606df0ac
10002,5001,78.0,0,23,18,19,14,2.0,1.0,1,0,,http://ufcstats.com/fight-details/d9a797f632686568
10001,5001,3319.0,0,23,10,19,8,3.0,1.0,0,0,,http://ufcstats.com/fight-details/d9a797f632686568
10000,5000,330.0,0,70,28,70,28,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0bc7e4852f75a06d
9999,5000,4102.0,1,87,36,87,36,3.0,0.0,0,0,,http://ufcstats.com/fight-details/0bc7e4852f75a06d
9998,4999,3963.0,0,13,6,13,6,2.0,0.0,0,0,,http://ufcstats.com/fight-details/56f984ac83fb34cc
9997,4999,1403.0,3,10,8,10,8,0.0,0.0,0,0,,http://ufcstats.com/fight-details/56f984ac83fb34cc
9996,4998,1545.0,1,13,11,12,10,0.0,0.0,0,0,,http://ufcstats.com/fight-details/75bc89630027c601
9995,4998,2976.0,0,1,1,1,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/75bc89630027c601
9994,4997,2532.0,0,473,208,446,181,0.0,0.0,1,0,,http://ufcstats.com/fight-details/87126427cfcaee52
9993,4997,1189.0,0,383,180,381,178,8.0,1.0,0,0,,http://ufcstats.com/fight-details/87126427cfcaee52
9992,4996,2861.0,0,222,92,220,91,9.0,1.0,0,1,,http://ufcstats.com/fight-details/9bfda7c26578aaac
9991,4996,4089.0,4,247,119,237,109,0.0,0.0,2,0,,http://ufcstats.com/fight-details/9bfda7c26578aaac
9990,4995,3985.0,0,72,19,69,16,1.0,0.0,0,0,,http://ufcstats.com/fight-details/e0d92694d8a2d38b
9989,4995,935.0,4,162,83,157,79,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e0d92694d8a2d38b
9988,4994,2321.0,0,101,25,100,24,2.0,1.0,0,0,,http://ufcstats.com/fight-details/7dc87736c304b3dd
9987,4994,2736.0,0,123,39,122,38,0.0,0.0,0,0,,http://ufcstats.com/fight-details/7dc87736c304b3dd
9986,4993,898.0,0,12,8,8,4,8.0,3.0,0,1,,http://ufcstats.com/fight-details/d22c19fd92426567
9985,4993,2163.0,0,79,60,44,27,2.0,1.0,2,0,,http://ufcstats.com/fight-details/d22c19fd92426567
9984,4992,332.0,0,124,42,116,35,0.0,0.0,1,1,,http://ufcstats.com/fight-details/31b283a5559ad44d
9983,4992,2926.0,0,95,49,77,31,13.0,4.0,2,2,,http://ufcstats.com/fight-details/31b283a5559ad44d
9982,4991,1077.0,0,7,2,6,1,4.0,1.0,0,0,,http://ufcstats.com/fight-details/c6b040021b4ceb0f
9981,4991,1329.0,1,36,26,33,23,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c6b040021b4ceb0f
9980,4990,2721.0,0,121,72,92,47,11.0,6.0,3,0,,http://ufcstats.com/fight-details/bf719cf83cab229b
9979,4990,2458.0,0,165,78,150,64,1.0,0.0,0,0,,http://ufcstats.com/fight-details/bf719cf83cab229b
9978,4989,878.0,0,0,0,0,0,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2456c4550c26e5e8
9977,4989,469.0,1,5,5,5,5,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2456c4550c26e5e8
9976,4988,1697.0,0,98,50,96,48,0.0,0.0,0,0,,http://ufcstats.com/fight-details/23fd92555246d61e
9975,4988,1577.0,0,217,126,107,47,6.0,2.0,0,0,,http://ufcstats.com/fight-details/23fd92555246d61e
9974,4987,2416.0,0,218,160,107,64,4.0,3.0,0,1,,http://ufcstats.com/fight-details/8da5849a6e7307bf
9973,4987,590.0,0,73,41,62,30,1.0,1.0,0,0,,http://ufcstats.com/fight-details/8da5849a6e7307bf
9972,4986,1578.0,0,182,105,116,47,0.0,0.0,0,0,,http://ufcstats.com/fight-details/75e580d5ea37c519
9971,4986,3712.0,0,202,152,84,47,2.0,2.0,0,0,,http://ufcstats.com/fight-details/75e580d5ea37c519
9970,4985,3282.0,0,93,40,88,35,0.0,0.0,1,0,,http://ufcstats.com/fight-details/79da0eacafb22f86
9969,4985,3380.0,0,104,49,101,46,0.0,0.0,0,0,,http://ufcstats.com/fight-details/79da0eacafb22f86
9968,4984,3863.0,0,32,13,32,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b309cdde35310875
9967,4984,2902.0,1,37,22,35,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b309cdde35310875
9966,4983,3690.0,0,6,1,6,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a0163cdde4ec785d
9965,4983,2580.0,0,10,3,10,3,2.0,1.0,1,0,,http://ufcstats.com/fight-details/a0163cdde4ec785d
9964,4982,3087.0,1,87,22,87,22,3.0,0.0,0,0,,http://ufcstats.com/fight-details/5c70b175f08ca141
9963,4982,2364.0,0,128,24,128,24,0.0,0.0,0,0,,http://ufcstats.com/fight-details/5c70b175f08ca141
9962,4981,2171.0,0,141,77,118,57,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b70e72f23446520a
9961,4981,179.0,0,167,82,149,64,4.0,2.0,1,0,,http://ufcstats.com/fight-details/b70e72f23446520a
9960,4980,1432.0,0,80,47,72,40,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1d8ee477e682a8fc
9959,4980,3362.0,0,83,31,77,25,16.0,1.0,2,1,,http://ufcstats.com/fight-details/1d8ee477e682a8fc
9958,4979,37.0,1,177,99,148,73,3.0,0.0,0,0,,http://ufcstats.com/fight-details/818b55b087013e64
9957,4979,1619.0,0,122,58,118,54,0.0,0.0,0,0,,http://ufcstats.com/fight-details/818b55b087013e64
9956,4978,981.0,1,213,129,202,118,1.0,0.0,0,1,,http://ufcstats.com/fight-details/f5a038c18f7a44fc
9955,4978,4082.0,0,127,63,114,50,1.0,0.0,1,0,,http://ufcstats.com/fight-details/f5a038c18f7a44fc
9954,4977,1284.0,0,24,12,24,12,1.0,0.0,0,0,,http://ufcstats.com/fight-details/b7ff74563d034519
9953,4977,2727.0,1,32,25,32,25,2.0,1.0,0,0,,http://ufcstats.com/fight-details/b7ff74563d034519
9952,4976,3839.0,0,127,53,126,52,8.0,0.0,0,0,,http://ufcstats.com/fight-details/6173056f0e080ca6
9951,4976,4081.0,0,243,58,243,58,0.0,0.0,0,0,,http://ufcstats.com/fight-details/6173056f0e080ca6
9950,4975,2534.0,0,98,76,43,27,2.0,1.0,2,2,,http://ufcstats.com/fight-details/7dc3ada8f2135477
9949,4975,1741.0,0,56,44,13,10,11.0,6.0,4,2,,http://ufcstats.com/fight-details/7dc3ada8f2135477
9948,4974,3723.0,0,40,22,35,17,10.0,7.0,0,1,,http://ufcstats.com/fight-details/93a081342561d0c3
9947,4974,2250.0,0,68,46,52,32,3.0,2.0,0,3,,http://ufcstats.com/fight-details/93a081342561d0c3
9946,4973,1795.0,0,157,73,144,64,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b695fc80bd538172
9945,4973,1596.0,0,208,74,190,56,9.0,1.0,0,0,,http://ufcstats.com/fight-details/b695fc80bd538172
9944,4972,1247.0,0,220,150,110,60,4.0,2.0,0,0,,http://ufcstats.com/fight-details/3db15d45e8490c22
9943,4972,3270.0,0,140,74,84,26,0.0,0.0,0,0,,http://ufcstats.com/fight-details/3db15d45e8490c22
9942,4971,401.0,0,107,47,107,47,0.0,0.0,0,0,,http://ufcstats.com/fight-details/56ae02578b1163ee
9941,4971,1225.0,1,55,32,55,32,0.0,0.0,0,0,,http://ufcstats.com/fight-details/56ae02578b1163ee
9940,4970,3752.0,0,90,72,33,22,11.0,7.0,0,0,,http://ufcstats.com/fight-details/9532ebf4d9405e65
9939,4970,122.0,0,16,9,9,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/9532ebf4d9405e65
9938,4969,1896.0,0,139,75,137,73,0.0,0.0,0,0,,http://ufcstats.com/fight-details/ced0e31df74f27d6
9937,4969,1197.0,0,114,37,113,37,0.0,0.0,0,0,,http://ufcstats.com/fight-details/ced0e31df74f27d6
9936,4968,2955.0,0,78,51,51,26,5.0,3.0,0,0,,http://ufcstats.com/fight-details/eb096b0196a7ff65
9935,4968,2997.0,0,80,41,50,14,2.0,0.0,0,0,,http://ufcstats.com/fight-details/eb096b0196a7ff65
9934,4967,1273.0,0,127,66,112,52,3.0,1.0,0,2,,http://ufcstats.com/fight-details/3812b265afd78186
9933,4967,1232.0,0,109,57,85,34,8.0,4.0,1,0,,http://ufcstats.com/fight-details/3812b265afd78186
9932,4966,3866.0,0,115,59,110,55,0.0,0.0,0,0,,http://ufcstats.com/fight-details/55b53fdad307b708
9931,4966,4049.0,0,88,28,85,25,0.0,0.0,0,0,,http://ufcstats.com/fight-details/55b53fdad307b708
9930,4965,1662.0,0,56,28,44,17,3.0,0.0,2,1,,http://ufcstats.com/fight-details/721b23d896a44e2e
9929,4965,1647.0,0,63,25,42,9,8.0,5.0,2,1,,http://ufcstats.com/fight-details/721b23d896a44e2e
9928,4964,263.0,1,17,13,16,12,0.0,0.0,0,0,,http://ufcstats.com/fight-details/971b3d35c302cf8f
9927,4964,903.0,0,10,4,10,4,0.0,0.0,0,0,,http://ufcstats.com/fight-details/971b3d35c302cf8f
9926,4963,3284.0,0,174,107,122,72,2.0,1.0,0,0,,http://ufcstats.com/fight-details/8d70694ceeb0dc9a
9925,4963,1900.0,0,142,70,128,60,0.0,0.0,0,0,,http://ufcstats.com/fight-details/8d70694ceeb0dc9a
9924,4962,1862.0,0,33,20,26,13,1.0,1.0,1,0,,http://ufcstats.com/fight-details/0f9679fda36f7f41
9923,4962,2552.0,0,7,2,7,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0f9679fda36f7f41
9922,4961,1939.0,0,75,15,75,15,3.0,0.0,0,0,,http://ufcstats.com/fight-details/0717bc30025f3656
9921,4961,2685.0,0,123,70,121,69,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0717bc30025f3656
9920,4960,733.0,0,81,25,81,25,0.0,0.0,0,0,,http://ufcstats.com/fight-details/469fba0129c95278
9919,4960,3061.0,0,105,47,105,47,3.0,1.0,0,0,,http://ufcstats.com/fight-details/469fba0129c95278
9918,4959,394.0,1,44,22,43,21,1.0,1.0,0,0,,http://ufcstats.com/fight-details/c6dd17ab89437805
9917,4959,1819.0,1,79,41,72,35,2.0,1.0,0,0,,http://ufcstats.com/fight-details/c6dd17ab89437805
9916,4958,3117.0,1,69,47,49,31,3.0,2.0,0,0,,http://ufcstats.com/fight-details/e068f14acd47ed69
9915,4958,1496.0,0,38,27,18,9,4.0,3.0,0,0,,http://ufcstats.com/fight-details/e068f14acd47ed69
9914,4957,1417.0,0,112,48,99,35,7.0,1.0,0,0,,http://ufcstats.com/fight-details/826fb989c0e6208e
9913,4957,1065.0,0,124,47,121,44,2.0,0.0,0,0,,http://ufcstats.com/fight-details/826fb989c0e6208e
9912,4956,102.0,0,91,39,81,30,3.0,2.0,2,1,,http://ufcstats.com/fight-details/40687c9412e0c279
9911,4956,1131.0,0,61,35,60,34,4.0,1.0,0,0,,http://ufcstats.com/fight-details/40687c9412e0c279
9910,4955,1004.0,0,48,29,45,26,0.0,0.0,0,3,,http://ufcstats.com/fight-details/8a8190f3f71408a4
9909,4955,691.0,0,56,35,38,19,5.0,3.0,4,0,,http://ufcstats.com/fight-details/8a8190f3f71408a4
9908,4954,1849.0,0,149,31,149,31,0.0,0.0,0,0,,http://ufcstats.com/fight-details/437c6e18f41287f1
9907,4954,1214.0,1,99,35,95,32,0.0,0.0,0,0,,http://ufcstats.com/fight-details/437c6e18f41287f1
9906,4953,4028.0,1,117,41,111,37,0.0,0.0,0,0,,http://ufcstats.com/fight-details/8cc4c597aecbfef5
9905,4953,1035.0,0,105,30,104,30,3.0,0.0,0,0,,http://ufcstats.com/fight-details/8cc4c597aecbfef5
9904,4952,3229.0,1,125,80,106,63,4.0,3.0,0,0,,http://ufcstats.com/fight-details/44ab00737c3fb890
9903,4952,3154.0,0,71,24,60,15,3.0,1.0,0,0,,http://ufcstats.com/fight-details/44ab00737c3fb890
9902,4951,1500.0,0,36,20,27,11,0.0,0.0,0,0,,http://ufcstats.com/fight-details/6ada4f4286e4261d
9901,4951,902.0,0,156,139,86,70,5.0,3.0,0,0,,http://ufcstats.com/fight-details/6ada4f4286e4261d
9900,4950,2586.0,0,7,4,7,4,0.0,0.0,0,0,,http://ufcstats.com/fight-details/bcef35d6e0964f01
9899,4950,2464.0,1,17,10,17,10,1.0,1.0,1,0,,http://ufcstats.com/fight-details/bcef35d6e0964f01
9898,4949,1790.0,0,200,110,197,107,11.0,2.0,2,1,,http://ufcstats.com/fight-details/a2f4acc81f7886a2
9897,4949,3589.0,0,238,77,234,75,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a2f4acc81f7886a2
9896,4948,2708.0,1,59,36,56,33,3.0,1.0,0,0,,http://ufcstats.com/fight-details/9763e27bf80abe42
9895,4948,1521.0,0,95,22,95,22,1.0,0.0,0,0,,http://ufcstats.com/fight-details/9763e27bf80abe42
9894,4947,2034.0,0,25,7,25,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1b1792afe4457e83
9893,4947,3184.0,1,55,29,55,29,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1b1792afe4457e83
9892,4946,30.0,0,13,10,9,6,1.0,1.0,1,0,,http://ufcstats.com/fight-details/710c7f8c7dc2af46
9891,4946,1697.0,0,1,0,1,0,0.0,0.0,0,0,,http://ufcstats.com/fight-details/710c7f8c7dc2af46
9890,4945,1752.0,0,54,35,48,31,1.0,1.0,0,0,,http://ufcstats.com/fight-details/aeb0322f619213b1
9889,4945,1161.0,1,73,36,67,32,0.0,0.0,0,0,,http://ufcstats.com/fight-details/aeb0322f619213b1
9888,4944,2431.0,0,179,73,178,72,0.0,0.0,0,0,,http://ufcstats.com/fight-details/4b1606ab1893c242
9887,4944,937.0,0,163,70,163,70,0.0,0.0,0,0,,http://ufcstats.com/fight-details/4b1606ab1893c242
9886,4943,3296.0,0,69,41,65,37,5.0,2.0,1,0,,http://ufcstats.com/fight-details/9cfad21ef1911728
9885,4943,3200.0,0,66,38,58,31,0.0,0.0,0,0,,http://ufcstats.com/fight-details/9cfad21ef1911728
9884,4942,3742.0,0,121,64,97,41,2.0,0.0,0,0,,http://ufcstats.com/fight-details/aaad7e29825b3264
9883,4942,4074.0,0,141,58,135,52,2.0,0.0,0,0,,http://ufcstats.com/fight-details/aaad7e29825b3264
9882,4941,1843.0,0,172,70,152,50,0.0,0.0,0,1,,http://ufcstats.com/fight-details/51808d929c84b8ae
9881,4941,1621.0,0,88,24,83,19,3.0,3.0,0,0,,http://ufcstats.com/fight-details/51808d929c84b8ae
9880,4940,1070.0,0,148,64,142,58,1.0,1.0,0,0,,http://ufcstats.com/fight-details/fb34734f84d0a14d
9879,4940,828.0,0,239,113,223,98,1.0,1.0,0,0,,http://ufcstats.com/fight-details/fb34734f84d0a14d
9878,4939,3279.0,0,166,86,128,57,11.0,6.0,1,0,,http://ufcstats.com/fight-details/ddcfa590f4644240
9877,4939,3073.0,0,109,70,85,49,0.0,0.0,1,0,,http://ufcstats.com/fight-details/ddcfa590f4644240
9876,4938,2725.0,0,163,72,161,70,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b776b08e2cc6aa0c
9875,4938,2480.0,0,144,67,143,66,1.0,0.0,0,0,,http://ufcstats.com/fight-details/b776b08e2cc6aa0c
9874,4937,621.0,0,25,14,24,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/858696528ab7035a
9873,4937,782.0,0,42,16,40,14,1.0,1.0,2,0,,http://ufcstats.com/fight-details/858696528ab7035a
9872,4936,1597.0,0,55,25,55,25,0.0,0.0,1,1,,http://ufcstats.com/fight-details/583f2c3cd0e2385b
9871,4936,1364.0,0,31,10,31,10,1.0,1.0,0,0,,http://ufcstats.com/fight-details/583f2c3cd0e2385b
9870,4935,152.0,0,104,70,82,49,3.0,2.0,3,0,,http://ufcstats.com/fight-details/6c9bf1d285cf5dd4
